,GRP_PD_Total_Scorecard_Points,TBSG001B,WOE_TBSBR34S,GRP_NA11,WOE_max_ks_max_util_3mos,t8,GRP_ALL2320,GRP_cust_rev_max_dlq_6mos,WOE_NA11,GRP_max_ks_max_dlqdays_6mos,GRP_TBSBR34S,GRP_dda_avg_dly_dep_amt_L90,t11,WOE_TBSAT34B,WOE_dda_sum_OS_Bal,WOE_dda_av_bal,TBSG059S,GRP_CVPRRVLR01,WOE_max_ks_max_util_6mos,GRP_CVPRAGG910,GRP_dda_min_Min_Mthly_Bal,WOE_CVSC100,GRP_REV5620,WOE_PD_Total_Scorecard_Points,GRP_TBSG302S,GRP_max_ks_num_dlqdays_12mos,GRP_TBSSC100,GRP_BCC7120,t12
5480,1,0,-1.450988868,1,-0.354041427,0,4,2,-1.281918189,3,5,2,0,-0.469871632,-1.050757911,-1.000382259,0,4,-0.65927715,4,2,-1.742633061,1,-2.074529237,1,3,2,3,0
5481,5,0,1.151735866,4,1.087368287,0,1,1,1.323402953,1,2,1,0,1.413734741,-0.406465375,-1.000382259,0,2,1.106670509,1,3,1.859388118,4,2.360459417,1,1,4,1,0
5482,2,0,0.080273964,3,-0.354041427,0,2,1,0.452822554,3,1,3,0,-0.469871632,2.079364187,0.931759695,0,2,-0.65927715,1,4,-0.597480962,2,-1.188488621,1,3,3,1,0
5483,3,0,-0.045780008,1,0.017097243,0,4,1,-1.281918189,1,3,3,0,-0.469871632,2.079364187,0.931759695,0,1,0.382100409,1,4,-1.742633061,4,-0.452086568,1,1,4,4,0
5484,5,0,1.151735866,4,1.087368287,0,1,1,1.323402953,1,2,2,0,0.263253257,2.079364187,0.931759695,0,2,1.106670509,1,4,1.859388118,2,2.360459417,1,1,5,1,0
5485,1,1,-0.045780008,4,-0.354041427,0,2,2,1.323402953,3,3,1,0,0.263253257,-1.050757911,0.931759695,1,2,-0.65927715,1,1,0.469315498,2,-2.074529237,2,3,2,1,0
5486,4,0,1.151735866,4,-0.354041427,0,1,1,1.323402953,3,2,3,0,1.413734741,2.079364187,0.931759695,0,2,-0.65927715,1,4,1.859388118,4,0.914926411,1,3,5,1,0
5487,4,0,-0.632657414,3,0.017097243,0,1,1,0.452822554,1,4,3,0,-0.469871632,2.079364187,0.931759695,0,2,0.382100409,2,2,0.469315498,1,0.914926411,1,1,4,1,0
5488,1,0,-1.450988868,1,-1.287173361,0,4,1,-1.281918189,1,5,5,0,-1.358196556,0.777060596,0.777060596,0,3,-0.65927715,3,5,-1.742633061,2,-2.074529237,1,1,2,2,0
5489,3,0,-0.632657414,3,-1.287173361,0,2,1,0.452822554,1,4,2,0,-0.469871632,-1.050757911,-1.000382259,0,2,-0.65927715,3,1,0.469315498,3,-0.452086568,1,2,3,3,0
5490,3,-4,0.080273964,1,1.087368287,0,2,1,-1.281918189,2,1,1,0,0.100545443,-0.406465375,-1.000382259,-4,1,1.106670509,1,3,-1.742633061,2,-0.452086568,1,2,1,1,0
5491,1,1,-1.450988868,3,-1.287173361,0,1,1,0.452822554,1,5,2,0,-0.469871632,0.60538659,0.025116256,1,2,-0.65927715,3,2,0.469315498,2,-2.074529237,2,2,2,2,0
5492,2,0,-0.045780008,3,-0.354041427,0,2,2,0.452822554,3,3,1,0,0.263253257,-1.050757911,0.931759695,0,2,-0.65927715,1,1,0.469315498,4,-1.188488621,1,3,3,2,0
5493,3,0,-0.045780008,1,-0.354041427,1,2,1,-1.281918189,3,3,2,1,-0.469871632,-1.050757911,0.025116256,0,2,-0.65927715,3,1,-0.597480962,2,-0.452086568,1,3,3,3,1
5494,4,0,-0.632657414,2,-1.287173361,0,2,1,-0.37704675,1,4,2,0,-0.469871632,-1.050757911,-0.485121989,0,4,-0.65927715,4,2,-0.597480962,2,0.914926411,1,1,4,3,0
5495,5,-7,0.080273964,3,1.087368287,0,2,1,0.452822554,1,1,3,0,0.100545443,2.079364187,0.025116256,-7,2,1.106670509,1,3,0.469315498,3,2.360459417,1,1,1,2,0
5496,5,0,1.151735866,4,1.087368287,0,1,1,1.323402953,1,2,2,0,1.413734741,0.60538659,0.025116256,0,2,0.382100409,1,4,0.469315498,3,2.360459417,1,1,5,1,0
5497,1,0,1.151735866,2,-0.354041427,0,1,2,-0.37704675,3,2,1,0,0.263253257,-1.050757911,0.025116256,0,2,-0.65927715,3,2,0.469315498,2,-2.074529237,1,3,5,2,0
5498,3,0,-0.045780008,2,0.61682937,0,3,1,-0.37704675,1,3,2,0,-0.469871632,0.60538659,0.025116256,0,2,0.382100409,3,3,0.469315498,2,-0.452086568,1,1,3,2,0
5499,3,1,-0.632657414,1,0.017097243,0,2,1,-1.281918189,1,4,3,0,-0.469871632,0.60538659,0.025116256,1,4,-0.65927715,3,2,0.469315498,2,-0.452086568,1,1,2,2,0
5500,4,0,1.151735866,3,1.087368287,0,1,1,0.452822554,1,2,1,0,1.413734741,0.60538659,-1.000382259,0,2,1.106670509,1,3,1.859388118,3,0.914926411,1,1,4,1,0
5501,1,0,-1.450988868,2,-0.354041427,0,2,1,-0.37704675,3,5,2,0,-1.358196556,-1.050757911,-1.000382259,0,4,-0.65927715,3,1,-0.597480962,1,-2.074529237,1,3,2,3,0
5502,5,0,1.151735866,4,1.087368287,0,1,1,1.323402953,1,2,1,0,1.413734741,0.60538659,0.025116256,0,2,1.106670509,1,4,1.859388118,3,2.360459417,1,1,5,1,0
5503,4,0,-0.632657414,3,0.017097243,0,1,1,0.452822554,1,4,5,0,-0.469871632,0.777060596,0.777060596,0,3,0.382100409,2,5,-0.597480962,2,0.914926411,1,1,3,2,0
5504,4,-4,0.080273964,3,0.61682937,0,1,1,0.452822554,2,1,2,0,0.100545443,-1.050757911,0.931759695,-4,2,0.382100409,1,2,0.469315498,4,0.914926411,1,2,1,1,0
5505,4,0,-0.045780008,3,0.61682937,0,1,1,0.452822554,1,3,4,0,0.263253257,2.079364187,0.931759695,0,2,0.382100409,1,3,1.859388118,3,0.914926411,1,1,5,1,0
5506,2,0,1.151735866,4,-0.354041427,0,1,2,1.323402953,3,2,3,1,1.413734741,2.079364187,0.931759695,0,2,-0.65927715,1,1,0.469315498,3,-1.188488621,1,3,4,1,1
5507,1,1,-0.045780008,3,0.017097243,0,1,2,0.452822554,1,3,1,1,-0.469871632,-1.050757911,0.025116256,1,3,0.382100409,1,1,-0.597480962,3,-2.074529237,2,1,2,2,1
5508,4,0,1.151735866,4,0.61682937,0,1,1,1.323402953,1,2,2,0,1.413734741,0.60538659,0.025116256,0,1,0.382100409,1,4,1.859388118,4,0.914926411,1,1,5,4,0
5509,5,0,1.151735866,3,1.087368287,0,2,1,0.452822554,1,2,2,0,1.413734741,-0.406465375,-1.000382259,0,2,1.106670509,1,3,1.859388118,4,2.360459417,1,1,4,1,0
5510,3,-7,0.080273964,3,-1.287173361,0,1,1,0.452822554,2,1,5,0,0.100545443,0.777060596,0.777060596,-7,2,-0.65927715,3,5,0.469315498,1,-0.452086568,1,2,1,2,0
5511,4,0,-0.632657414,2,-1.287173361,0,3,1,-0.37704675,1,4,3,0,-0.469871632,-1.050757911,0.025116256,0,3,-0.65927715,2,1,0.469315498,3,0.914926411,1,1,3,2,0
5512,4,0,1.151735866,2,1.087368287,0,4,1,-0.37704675,1,2,4,0,0.263253257,2.079364187,0.931759695,0,2,1.106670509,2,2,-0.597480962,2,0.914926411,1,1,5,2,0
5513,3,1,-1.450988868,2,-1.287173361,0,1,1,-0.37704675,1,5,2,0,-1.358196556,-1.050757911,-0.485121989,1,3,-0.65927715,3,2,-0.597480962,3,-0.452086568,1,1,1,2,0
5514,4,-7,0.080273964,3,0.017097243,0,1,1,0.452822554,1,1,5,0,0.100545443,0.777060596,0.777060596,-7,3,0.382100409,2,5,0.469315498,3,0.914926411,1,1,1,1,0
5515,4,0,-1.450988868,1,-1.287173361,0,2,1,-1.281918189,1,5,2,0,-1.358196556,-0.406465375,-1.000382259,0,4,-0.65927715,3,3,0.469315498,4,0.914926411,1,1,1,2,0
5516,2,0,-0.632657414,3,0.017097243,0,2,1,0.452822554,1,4,5,0,-0.469871632,0.777060596,0.777060596,0,4,0.382100409,2,5,0.469315498,2,-1.188488621,1,2,3,2,0
5517,5,0,1.151735866,4,1.087368287,0,1,1,1.323402953,1,2,5,0,1.413734741,0.777060596,0.777060596,0,2,1.106670509,1,5,1.859388118,4,2.360459417,1,1,5,1,0
5518,3,-4,0.080273964,3,0.017097243,0,1,1,0.452822554,1,1,2,0,0.100545443,-1.050757911,-1.000382259,-4,2,0.382100409,3,2,0.469315498,2,-0.452086568,1,1,1,2,0
5519,4,1,1.151735866,4,1.087368287,0,1,1,1.323402953,2,2,5,0,1.413734741,0.777060596,0.777060596,1,2,1.106670509,1,5,0.469315498,2,0.914926411,2,2,2,1,0
5520,4,4,-1.450988868,4,-1.287173361,0,1,1,1.323402953,1,5,3,0,-1.358196556,-1.050757911,-1.000382259,1,2,-0.65927715,1,2,0.469315498,2,0.914926411,1,1,2,1,0
5521,2,0,0.080273964,3,-0.354041427,0,3,1,0.452822554,3,1,2,0,-1.358196556,0.60538659,0.025116256,0,2,-0.65927715,1,3,0.469315498,2,-1.188488621,1,3,3,1,0
5522,4,1,1.151735866,3,1.087368287,0,3,1,0.452822554,2,2,3,0,1.413734741,2.079364187,0.931759695,1,2,1.106670509,1,4,0.469315498,3,0.914926411,2,2,3,1,0
5523,5,0,-0.045780008,2,0.61682937,0,2,1,-0.37704675,1,3,4,0,-0.469871632,2.079364187,0.931759695,0,2,0.382100409,1,3,0.469315498,3,2.360459417,1,1,3,2,0
5524,4,0,1.151735866,4,1.087368287,0,1,1,1.323402953,1,2,3,0,1.413734741,2.079364187,0.931759695,0,2,1.106670509,1,4,0.469315498,2,0.914926411,1,1,4,1,0
5525,4,0,-0.045780008,3,-0.354041427,0,1,1,0.452822554,3,3,4,1,0.263253257,-1.050757911,0.931759695,0,3,-0.65927715,2,1,0.469315498,4,0.914926411,1,3,4,3,1
5526,4,-4,0.080273964,3,1.087368287,0,2,1,0.452822554,1,1,2,0,0.100545443,2.079364187,0.931759695,-4,2,1.106670509,1,4,0.469315498,3,0.914926411,1,1,1,1,0
5527,1,0,-0.632657414,3,0.017097243,0,2,1,0.452822554,1,4,2,0,-0.469871632,0.60538659,0.025116256,0,1,-0.65927715,1,4,-0.597480962,4,-2.074529237,1,1,3,4,0
5528,4,-4,0.080273964,3,-0.354041427,1,3,2,0.452822554,3,1,2,1,0.100545443,-1.050757911,0.931759695,-4,2,-0.65927715,1,1,-0.597480962,4,0.914926411,1,3,1,1,1
5529,5,-7,0.080273964,3,-0.354041427,0,1,1,0.452822554,3,1,3,0,0.100545443,2.079364187,0.931759695,-7,2,-0.65927715,1,4,0.469315498,4,2.360459417,1,3,1,1,0
5530,3,0,1.151735866,2,0.017097243,0,1,1,-0.37704675,2,2,4,0,1.413734741,2.079364187,0.931759695,0,2,0.382100409,1,4,0.469315498,2,-0.452086568,1,2,4,1,0
5531,5,0,1.151735866,3,-0.354041427,0,1,1,0.452822554,3,2,3,0,1.413734741,0.60538659,0.931759695,0,2,-0.65927715,1,1,1.859388118,4,2.360459417,1,3,5,1,0
5532,5,-4,0.080273964,4,-0.354041427,0,1,1,1.323402953,3,1,3,0,0.100545443,-1.050757911,0.931759695,-4,2,-0.65927715,1,1,1.859388118,4,2.360459417,1,3,1,1,0
5533,4,0,0.080273964,4,0.017097243,0,1,1,1.323402953,1,1,2,0,-0.469871632,0.60538659,0.025116256,0,2,0.382100409,1,2,0.469315498,3,0.914926411,1,1,3,1,0
5534,4,-4,0.080273964,2,0.61682937,0,1,1,-0.37704675,1,1,1,0,0.100545443,-0.406465375,-1.000382259,-4,2,0.382100409,1,3,0.469315498,2,0.914926411,1,1,1,2,0
5535,4,0,1.151735866,3,1.087368287,0,3,1,0.452822554,2,2,5,0,1.413734741,0.777060596,0.777060596,0,2,1.106670509,1,5,1.859388118,4,0.914926411,1,1,5,1,0
5536,4,0,0.080273964,2,1.087368287,0,1,1,-0.37704675,1,1,4,0,-0.469871632,0.60538659,0.931759695,0,3,1.106670509,1,1,0.469315498,4,0.914926411,1,1,3,1,0
5537,3,0,-1.450988868,4,-1.287173361,0,1,1,1.323402953,1,5,4,0,-0.469871632,2.079364187,0.931759695,0,4,-0.65927715,4,1,-1.742633061,3,-0.452086568,1,1,3,3,0
5538,1,0,-0.632657414,2,-1.287173361,0,2,2,-0.37704675,2,4,4,0,-0.469871632,-1.050757911,0.025116256,0,2,-0.65927715,4,1,-1.742633061,3,-2.074529237,1,2,4,2,0
5539,5,-4,0.080273964,4,1.087368287,0,1,1,1.323402953,1,1,4,0,0.100545443,2.079364187,0.931759695,-4,2,1.106670509,3,4,0.469315498,3,2.360459417,1,1,1,1,0
5540,4,0,-0.045780008,3,0.61682937,0,3,1,0.452822554,1,3,1,0,0.263253257,0.60538659,0.025116256,0,3,1.106670509,1,4,0.469315498,2,0.914926411,1,1,4,1,0
5541,4,0,-0.045780008,1,-0.354041427,0,3,1,-1.281918189,3,3,2,0,-0.469871632,-1.050757911,-0.485121989,0,2,-0.65927715,3,1,-0.597480962,3,0.914926411,1,3,4,2,0
5542,4,1,-1.450988868,1,0.017097243,0,1,1,-1.281918189,1,5,1,0,-1.358196556,-1.050757911,-1.000382259,1,2,0.382100409,4,1,-0.597480962,2,0.914926411,2,1,2,2,0
5543,5,0,1.151735866,3,1.087368287,0,1,1,0.452822554,1,2,3,0,1.413734741,2.079364187,0.025116256,0,2,1.106670509,1,4,1.859388118,4,2.360459417,1,1,4,1,0
5544,3,0,-0.045780008,1,-1.287173361,0,2,1,-1.281918189,2,3,5,0,-0.469871632,0.777060596,0.777060596,0,2,-0.65927715,3,5,-0.597480962,1,-0.452086568,1,1,4,3,0
5545,5,-4,0.080273964,4,-0.354041427,0,1,1,1.323402953,3,1,2,0,0.100545443,2.079364187,0.931759695,-4,2,-0.65927715,1,4,1.859388118,3,2.360459417,1,3,1,1,0
5546,4,-4,0.080273964,3,-0.354041427,0,2,1,0.452822554,3,1,3,0,0.100545443,0.60538659,0.931759695,-4,2,-0.65927715,1,2,0.469315498,3,0.914926411,1,3,1,1,0
5547,5,0,1.151735866,3,1.087368287,0,4,1,0.452822554,1,2,4,0,1.413734741,2.079364187,0.931759695,0,2,1.106670509,1,4,-0.597480962,4,2.360459417,1,1,5,1,0
5548,5,0,1.151735866,4,1.087368287,0,1,1,1.323402953,1,2,2,0,1.413734741,2.079364187,0.931759695,0,2,1.106670509,2,4,1.859388118,4,2.360459417,1,1,5,1,0
5549,4,0,-0.045780008,2,1.087368287,0,4,1,-0.37704675,1,3,4,0,-0.469871632,-1.050757911,0.931759695,0,4,0.382100409,3,1,-0.597480962,3,0.914926411,1,1,5,3,0
5550,5,-4,0.080273964,4,-0.354041427,0,2,1,1.323402953,3,1,3,0,0.100545443,-1.050757911,0.931759695,-4,2,-0.65927715,1,1,1.859388118,4,2.360459417,1,3,1,1,0
5551,2,0,-1.450988868,2,-0.354041427,1,2,2,-0.37704675,3,5,2,1,-0.469871632,-1.050757911,-1.000382259,0,2,-0.65927715,4,1,-0.597480962,1,-1.188488621,1,3,2,2,1
5552,3,-4,0.080273964,3,0.017097243,0,3,1,0.452822554,2,1,4,0,0.100545443,2.079364187,0.025116256,-4,3,-0.65927715,3,4,-0.597480962,2,-0.452086568,1,1,1,2,0
5553,5,0,-0.632657414,4,1.087368287,0,1,1,1.323402953,1,4,3,0,-0.469871632,-1.050757911,0.025116256,0,2,1.106670509,1,1,1.859388118,4,2.360459417,1,1,4,1,0
5554,4,0,-0.632657414,3,-0.354041427,0,3,1,0.452822554,3,4,4,0,-0.469871632,-1.050757911,0.931759695,0,2,-0.65927715,2,1,-0.597480962,4,0.914926411,1,3,4,1,0
5555,1,7,-0.632657414,4,-1.287173361,0,4,2,1.323402953,2,4,2,0,-0.469871632,0.60538659,-0.485121989,1,2,-0.65927715,1,4,-0.597480962,2,-2.074529237,2,2,1,1,0
5556,5,0,1.151735866,3,1.087368287,0,3,1,0.452822554,1,2,5,0,1.413734741,0.777060596,0.777060596,0,2,1.106670509,1,5,0.469315498,3,2.360459417,1,1,4,1,0
5557,4,0,1.151735866,4,0.61682937,0,2,1,1.323402953,1,2,5,0,0.263253257,0.777060596,0.777060596,0,2,0.382100409,1,5,0.469315498,3,0.914926411,1,1,4,1,0
5558,4,0,0.080273964,3,1.087368287,0,4,1,0.452822554,1,1,3,0,0.263253257,0.60538659,0.931759695,0,2,1.106670509,3,2,0.469315498,2,0.914926411,1,1,3,2,0
5559,4,0,-0.045780008,2,1.087368287,0,4,1,-0.37704675,1,3,3,0,-0.469871632,-1.050757911,-0.485121989,0,4,1.106670509,4,1,-1.742633061,2,0.914926411,1,1,4,2,0
5560,4,-4,0.080273964,3,-0.354041427,0,1,1,0.452822554,3,1,3,0,0.100545443,2.079364187,0.931759695,-4,1,-0.65927715,1,4,1.859388118,3,0.914926411,1,3,1,4,0
5561,4,2,-0.632657414,1,1.087368287,1,1,2,-1.281918189,1,4,1,1,-0.469871632,-1.050757911,-0.485121989,1,2,1.106670509,1,1,-0.597480962,2,0.914926411,2,1,1,2,1
5562,4,0,1.151735866,4,0.017097243,0,2,1,1.323402953,1,2,1,0,0.263253257,-0.406465375,-1.000382259,0,2,0.382100409,1,2,-0.597480962,4,0.914926411,1,1,4,1,0
5563,4,0,-0.045780008,3,0.61682937,0,2,1,0.452822554,1,3,5,0,0.263253257,0.777060596,0.777060596,0,4,0.382100409,3,5,0.469315498,4,0.914926411,1,1,4,3,0
5564,3,0,-0.632657414,2,0.017097243,0,3,1,-0.37704675,1,4,1,0,-0.469871632,-0.406465375,-1.000382259,0,3,0.382100409,3,2,0.469315498,2,-0.452086568,1,1,3,2,0
5565,5,0,1.151735866,3,1.087368287,0,1,1,0.452822554,1,2,2,0,1.413734741,2.079364187,0.931759695,0,2,1.106670509,1,4,0.469315498,2,2.360459417,1,1,3,1,0
5566,4,0,1.151735866,5,1.087368287,0,5,1,-0.118791394,1,2,2,0,1.413734741,2.079364187,0.931759695,0,5,1.106670509,5,4,-0.118791394,5,0.914926411,1,1,5,5,0
5567,3,-7,0.080273964,3,0.017097243,1,3,1,0.452822554,2,1,1,1,0.100545443,-0.406465375,-1.000382259,-7,2,0.382100409,1,2,0.469315498,3,-0.452086568,1,2,1,3,1
5568,4,0,1.151735866,2,-0.354041427,0,1,2,-0.37704675,3,2,3,0,1.413734741,2.079364187,0.931759695,0,2,-0.65927715,2,1,0.469315498,4,0.914926411,1,3,5,2,0
5569,1,0,-1.450988868,2,-1.287173361,0,4,1,-0.37704675,1,5,5,1,-1.358196556,0.777060596,0.777060596,0,3,-0.65927715,3,5,-0.597480962,2,-2.074529237,1,2,2,2,1
5570,4,1,-0.045780008,3,1.087368287,0,3,2,0.452822554,1,3,1,0,0.263253257,-1.050757911,-0.485121989,1,2,1.106670509,1,1,0.469315498,3,0.914926411,2,1,3,1,0
5571,5,0,1.151735866,3,1.087368287,0,1,1,0.452822554,1,2,1,0,1.413734741,0.60538659,-0.485121989,0,2,1.106670509,1,4,0.469315498,2,2.360459417,1,1,4,1,0
5572,3,1,-0.045780008,3,0.017097243,0,4,1,0.452822554,2,3,2,0,0.263253257,0.60538659,0.025116256,1,2,0.382100409,3,4,0.469315498,4,-0.452086568,2,2,3,1,0
5573,4,0,-0.632657414,1,0.017097243,0,1,1,-1.281918189,1,4,2,0,-0.469871632,0.60538659,-0.485121989,0,1,-0.65927715,1,3,0.469315498,2,0.914926411,1,1,4,2,0
5574,5,0,1.151735866,4,1.087368287,0,1,1,1.323402953,1,2,2,0,1.413734741,-0.406465375,-1.000382259,0,2,1.106670509,1,3,1.859388118,4,2.360459417,1,1,4,1,0
5575,5,0,-0.045780008,4,0.61682937,0,1,1,1.323402953,1,3,2,0,0.263253257,0.60538659,0.025116256,0,1,0.382100409,1,4,1.859388118,4,2.360459417,1,1,4,4,0
5576,4,0,-1.450988868,3,-1.287173361,0,1,1,0.452822554,1,5,2,0,-0.469871632,-0.406465375,-1.000382259,0,1,-0.65927715,1,2,-0.597480962,4,0.914926411,1,1,2,4,0
5577,3,0,-0.632657414,2,0.017097243,0,1,1,-0.37704675,1,4,5,0,-0.469871632,0.777060596,0.777060596,0,4,0.382100409,2,5,-0.597480962,2,-0.452086568,1,1,2,2,0
5578,4,-4,0.080273964,3,-0.354041427,0,1,1,0.452822554,3,1,3,0,0.100545443,-1.050757911,0.931759695,-4,2,-0.65927715,1,1,1.859388118,4,0.914926411,1,3,1,1,0
5579,4,0,-0.045780008,4,-1.287173361,0,1,1,1.323402953,1,3,5,0,0.263253257,0.777060596,0.777060596,0,2,-0.65927715,1,5,0.469315498,2,0.914926411,1,1,5,1,0
5580,1,0,-0.045780008,1,-0.354041427,0,3,1,-1.281918189,3,3,2,0,-0.469871632,-1.050757911,0.025116256,0,2,-0.65927715,3,2,-1.742633061,2,-2.074529237,1,3,4,1,0
5581,5,-7,0.080273964,4,-0.354041427,0,1,1,1.323402953,3,1,2,0,0.100545443,-1.050757911,-0.485121989,-7,2,-0.65927715,1,1,0.469315498,3,2.360459417,1,3,1,1,0
5582,4,0,-0.045780008,4,0.61682937,0,2,1,1.323402953,1,3,1,0,-0.469871632,0.60538659,-0.485121989,0,2,0.382100409,1,3,-0.597480962,2,0.914926411,1,1,3,1,0
5583,5,0,1.151735866,3,1.087368287,0,1,1,0.452822554,1,2,3,0,0.263253257,-0.406465375,-1.000382259,0,2,1.106670509,1,3,1.859388118,3,2.360459417,1,1,4,1,0
5584,4,0,-0.045780008,3,1.087368287,0,2,1,0.452822554,1,3,1,0,0.263253257,-0.406465375,-0.485121989,0,2,0.382100409,1,3,0.469315498,3,0.914926411,1,1,3,1,0
5585,2,0,-1.450988868,2,-1.287173361,0,1,1,-0.37704675,1,5,2,0,-1.358196556,0.60538659,-0.485121989,0,4,-0.65927715,4,3,-0.597480962,2,-1.188488621,1,1,2,3,0
5586,4,0,0.080273964,4,-0.354041427,0,2,1,1.323402953,3,1,3,0,0.100545443,-1.050757911,0.931759695,0,2,-0.65927715,1,1,0.469315498,3,0.914926411,1,3,3,1,0
5587,5,-7,0.080273964,3,0.61682937,1,3,1,0.452822554,1,1,2,1,0.100545443,-1.050757911,0.025116256,-7,2,0.382100409,1,2,0.469315498,3,2.360459417,1,1,1,1,1
5588,4,1,-0.045780008,3,0.61682937,0,3,1,0.452822554,1,3,4,0,0.263253257,2.079364187,0.931759695,1,3,0.382100409,3,4,-0.597480962,2,0.914926411,2,1,3,2,0
5589,4,-4,0.080273964,4,1.087368287,0,1,1,1.323402953,1,1,1,0,0.100545443,-0.406465375,-1.000382259,-4,1,1.106670509,1,2,0.469315498,2,0.914926411,1,2,1,1,0
5590,5,-4,0.080273964,4,1.087368287,0,1,1,1.323402953,1,1,2,0,0.100545443,0.60538659,0.025116256,-4,2,1.106670509,1,3,1.859388118,3,2.360459417,1,1,1,1,0
5591,1,1,-0.632657414,3,-0.354041427,1,4,2,0.452822554,3,4,4,1,-0.469871632,0.60538659,0.931759695,1,4,-0.65927715,2,1,0.469315498,3,-2.074529237,2,3,1,3,1
5592,5,-7,0.080273964,1,0.017097243,0,4,1,-1.281918189,1,1,3,0,0.100545443,2.079364187,0.931759695,-7,1,0.382100409,1,2,-1.742633061,4,2.360459417,1,1,1,4,0
5593,5,-7,0.080273964,3,1.087368287,0,2,1,0.452822554,1,1,2,0,0.100545443,0.60538659,0.025116256,-7,2,1.106670509,1,4,0.469315498,2,2.360459417,1,1,1,1,0
5594,5,0,1.151735866,3,1.087368287,0,1,1,0.452822554,1,2,1,0,1.413734741,0.60538659,0.025116256,0,2,1.106670509,1,4,0.469315498,1,2.360459417,1,1,4,1,0
5595,4,0,1.151735866,4,1.087368287,0,1,1,1.323402953,1,2,3,0,0.263253257,2.079364187,0.931759695,0,2,1.106670509,1,4,1.859388118,2,0.914926411,1,1,5,1,0
5596,1,6,-1.450988868,1,-1.287173361,0,3,2,-1.281918189,1,5,2,0,-0.469871632,-1.050757911,0.025116256,2,4,-0.65927715,4,1,-1.742633061,1,-2.074529237,2,1,1,3,1
5597,4,0,-1.450988868,1,-1.287173361,0,1,1,-1.281918189,1,5,3,0,-0.469871632,0.60538659,0.025116256,0,4,-0.65927715,3,2,-1.742633061,4,0.914926411,1,1,2,3,0
5598,3,0,-1.450988868,3,-1.287173361,0,3,1,0.452822554,1,5,2,0,-1.358196556,-1.050757911,-1.000382259,0,3,-0.65927715,3,2,-0.597480962,2,-0.452086568,1,1,2,1,0
5599,3,-4,0.080273964,2,-0.354041427,0,1,1,-0.37704675,3,1,4,0,0.100545443,-1.050757911,0.931759695,-4,1,-0.65927715,1,1,0.469315498,2,-0.452086568,1,3,1,2,0
5600,4,0,-0.045780008,3,-0.354041427,0,1,1,0.452822554,3,3,5,0,-0.469871632,0.777060596,0.777060596,0,2,-0.65927715,3,5,0.469315498,2,0.914926411,1,3,4,1,0
5601,5,0,1.151735866,3,1.087368287,0,1,1,0.452822554,1,2,3,0,1.413734741,2.079364187,0.931759695,0,2,1.106670509,2,4,0.469315498,4,2.360459417,1,1,4,1,0
5602,3,0,-0.045780008,2,-0.354041427,0,2,1,-0.37704675,3,3,2,0,-0.469871632,-1.050757911,0.025116256,0,2,-0.65927715,4,2,-0.597480962,1,-0.452086568,1,3,4,3,0
5603,5,1,1.151735866,3,0.61682937,0,4,1,0.452822554,1,2,3,0,-0.469871632,2.079364187,0.025116256,1,2,0.382100409,1,4,0.469315498,2,2.360459417,2,1,3,1,0
5604,4,0,1.151735866,4,0.61682937,0,1,1,1.323402953,1,2,5,0,1.413734741,0.777060596,0.777060596,0,2,0.382100409,1,5,1.859388118,4,0.914926411,1,1,5,1,0
5605,5,0,1.151735866,4,1.087368287,0,1,1,1.323402953,1,2,1,0,1.413734741,-0.406465375,-1.000382259,0,2,1.106670509,1,3,1.859388118,4,2.360459417,1,1,4,1,0
5606,4,0,1.151735866,4,1.087368287,0,2,1,1.323402953,1,2,3,0,0.263253257,0.60538659,0.025116256,0,2,1.106670509,1,4,-0.597480962,1,0.914926411,1,1,5,1,0
5607,4,0,1.151735866,1,1.087368287,1,4,1,-1.281918189,1,2,1,1,1.413734741,-0.406465375,-1.000382259,0,4,1.106670509,3,3,-1.742633061,3,0.914926411,1,1,4,2,1
5608,4,-4,0.080273964,3,-0.354041427,0,3,1,0.452822554,3,1,3,0,0.100545443,-1.050757911,0.025116256,-4,2,-0.65927715,1,1,0.469315498,4,0.914926411,1,3,1,1,0
5609,3,1,-0.045780008,3,1.087368287,0,2,2,0.452822554,1,3,1,0,0.263253257,-1.050757911,0.025116256,1,2,1.106670509,1,2,0.469315498,4,-0.452086568,2,1,1,1,0
5610,5,-4,0.080273964,3,1.087368287,0,1,1,0.452822554,1,1,3,0,0.100545443,2.079364187,0.931759695,-4,2,1.106670509,1,4,-0.597480962,4,2.360459417,1,1,1,1,0
5611,2,-4,0.080273964,3,-0.354041427,0,4,1,0.452822554,3,1,2,0,0.100545443,0.60538659,-1.000382259,-4,2,-0.65927715,1,2,-0.597480962,2,-1.188488621,1,3,1,1,0
5612,4,0,1.151735866,3,1.087368287,0,2,1,0.452822554,1,2,1,0,1.413734741,0.60538659,-0.485121989,0,2,1.106670509,1,4,0.469315498,3,0.914926411,1,1,3,2,0
5613,3,0,1.151735866,2,-0.354041427,0,1,1,-0.37704675,3,2,4,0,0.263253257,2.079364187,0.931759695,0,4,-0.65927715,4,4,-0.597480962,4,-0.452086568,1,3,5,1,0
5614,5,0,1.151735866,3,1.087368287,0,1,1,0.452822554,1,2,2,0,1.413734741,2.079364187,0.931759695,0,2,1.106670509,1,4,1.859388118,4,2.360459417,1,1,4,1,0
